;conc;compound;cbkid;site;plateWell;Count_nuclei;ObjectNumber_cells
232;0.1;[dmso];[dmso];9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C07;156.0;62.0
233;0.0333;Crizot;Crizotinib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C08;150.0;51.0
234;0.0333;Crizot;Crizotinib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C08;222.0;87.5
235;0.0333;Crizot;Crizotinib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C08;178.0;53.5
236;0.0333;Crizot;Crizotinib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C08;132.0;55.0
237;0.0333;Crizot;Crizotinib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C08;168.0;57.0
238;0.0333;Crizot;Crizotinib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C08;165.0;65.0
239;0.0333;Crizot;Crizotinib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C08;128.0;52.0
240;0.0333;Crizot;Crizotinib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C08;68.0;23.0
241;0.0333;Crizot;Crizotinib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C08;122.0;48.0
242;0.1;SN-38;SN-38;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C09;140.0;49.0
243;0.1;SN-38;SN-38;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C09;155.0;52.5
244;0.1;SN-38;SN-38;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C09;119.0;48.0
245;0.1;SN-38;SN-38;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C09;160.0;53.0
246;0.1;SN-38;SN-38;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C09;79.0;32.0
247;0.1;SN-38;SN-38;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C09;50.0;28.0
248;0.1;SN-38;SN-38;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C09;83.0;79.0
249;0.1;SN-38;SN-38;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C09;93.0;31.0
250;0.1;SN-38;SN-38;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C09;94.0;36.5
251;2.5;[etop];[etop];1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C10;125.0;64.0
252;2.5;[etop];[etop];2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C10;117.0;62.0
253;2.5;[etop];[etop];3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C10;90.0;35.0
254;2.5;[etop];[etop];4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C10;105.0;48.0
255;2.5;[etop];[etop];5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C10;105.0;35.0
256;2.5;[etop];[etop];6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C10;122.0;60.5
257;2.5;[etop];[etop];7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C10;69.0;27.0
258;2.5;[etop];[etop];8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C10;39.0;14.0
259;2.5;[etop];[etop];9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C10;50.0;17.0
260;0.1;vemura;vemurafenib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C11;127.0;91.0
261;0.1;vemura;vemurafenib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C11;217.0;65.0
262;0.1;vemura;vemurafenib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C11;167.0;76.0
263;0.1;vemura;vemurafenib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C11;92.0;27.0
264;0.1;vemura;vemurafenib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C11;194.0;62.0
265;0.1;vemura;vemurafenib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C11;222.0;84.0
266;0.1;vemura;vemurafenib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C11;143.0;73.5
267;0.1;vemura;vemurafenib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C11;193.0;60.5
268;0.1;vemura;vemurafenib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C11;217.0;99.0
269;0.0333;Gefiti;Gefitinib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C12;151.0;50.5
270;0.0333;Gefiti;Gefitinib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C12;170.0;45.0
271;0.0333;Gefiti;Gefitinib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C12;152.0;59.5
272;0.0333;Gefiti;Gefitinib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C12;151.0;64.0
273;0.0333;Gefiti;Gefitinib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C12;153.0;49.0
274;0.0333;Gefiti;Gefitinib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C12;124.0;45.0
275;0.0333;Gefiti;Gefitinib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C12;147.0;50.5
276;0.0333;Gefiti;Gefitinib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C12;103.0;37.0
277;0.1;[dmso];[dmso];1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C13;273.0;100.0
278;0.1;[dmso];[dmso];2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C13;213.0;87.0
279;0.1;[dmso];[dmso];4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C13;210.0;69.0
280;0.1;[dmso];[dmso];5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C13;120.0;39.5
281;0.1;[dmso];[dmso];6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C13;87.0;32.0
282;0.1;[dmso];[dmso];7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C13;97.0;33.0
283;0.1;[dmso];[dmso];8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C13;79.0;39.0
284;0.1;[dmso];[dmso];9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C13;126.0;51.0
285;1.0;Palboc;Palbociclib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C14;217.0;87.0
286;1.0;Palboc;Palbociclib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C14;211.0;73.0
287;1.0;Palboc;Palbociclib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C14;70.0;25.5
288;1.0;Palboc;Palbociclib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C14;40.0;13.0
289;1.0;Palboc;Palbociclib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C14;108.0;52.0
290;1.0;regora;regorafenib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C15;283.0;84.5
291;1.0;regora;regorafenib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C15;288.0;113.0
292;1.0;regora;regorafenib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C15;288.0;123.0
293;1.0;regora;regorafenib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C15;136.0;50.0
294;1.0;regora;regorafenib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C15;151.0;64.0
295;1.0;regora;regorafenib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C15;176.0;62.0
296;1.0;regora;regorafenib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C15;115.0;47.0
297;1.0;regora;regorafenib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C15;122.0;45.0
298;1.0;regora;regorafenib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C15;138.0;50.0
299;0.1;binime;binimetinib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C16;134.0;53.0
300;0.1;binime;binimetinib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C16;178.0;71.0
301;0.1;binime;binimetinib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C16;136.0;47.0
302;0.1;binime;binimetinib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C16;83.0;23.5
303;0.1;binime;binimetinib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C16;210.0;72.0
304;0.1;binime;binimetinib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C16;133.0;45.0
305;0.1;binime;binimetinib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C16;122.0;43.5
306;0.1;binime;binimetinib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C16;60.0;25.0
307;0.1;binime;binimetinib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C16;108.0;39.5
308;0.1;alpeli;alpelisib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C17;254.0;100.0
309;0.1;alpeli;alpelisib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C17;289.0;108.0
310;0.1;alpeli;alpelisib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C17;332.0;122.0
311;0.1;alpeli;alpelisib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C17;171.0;63.0
312;0.1;alpeli;alpelisib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C17;144.0;31.0
313;0.1;alpeli;alpelisib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C17;206.0;79.5
314;0.1;alpeli;alpelisib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C17;53.0;20.5
315;0.1;alpeli;alpelisib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C17;56.0;28.0
316;0.1;alpeli;alpelisib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C17;137.0;39.0
317;2.5;[fenb];[fenb];1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C18;97.0;44.5
318;2.5;[fenb];[fenb];2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C18;99.0;39.0
319;2.5;[fenb];[fenb];3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C18;109.0;39.0
320;2.5;[fenb];[fenb];4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C18;66.0;29.5
321;2.5;[fenb];[fenb];5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C18;128.0;44.0
322;2.5;[fenb];[fenb];6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C18;61.0;21.0
323;2.5;[fenb];[fenb];7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C18;38.0;15.0
324;2.5;[fenb];[fenb];8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C18;40.0;14.0
325;2.5;[fenb];[fenb];9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C18;62.0;30.5
326;0.00833;5-Fluo;5-Fluorouracil;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C19;185.0;55.5
327;0.00833;5-Fluo;5-Fluorouracil;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C19;255.0;99.0
328;0.00833;5-Fluo;5-Fluorouracil;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C19;365.0;148.0
329;0.00833;5-Fluo;5-Fluorouracil;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C19;96.0;38.0
330;0.00833;5-Fluo;5-Fluorouracil;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C19;245.0;93.0
331;0.00833;5-Fluo;5-Fluorouracil;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C19;235.0;97.0
332;0.00833;5-Fluo;5-Fluorouracil;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C19;56.0;26.5
333;0.00833;5-Fluo;5-Fluorouracil;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C19;151.0;44.0
334;0.00833;5-Fluo;5-Fluorouracil;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C19;175.0;72.5
335;0.00833;PD0325;PD0325901 (Mirdametinib);1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C20;120.0;45.0
336;0.00833;PD0325;PD0325901 (Mirdametinib);2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C20;150.0;48.0
337;0.00833;PD0325;PD0325901 (Mirdametinib);3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C20;191.0;69.0
338;0.00833;PD0325;PD0325901 (Mirdametinib);4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C20;139.0;53.0
339;0.00833;PD0325;PD0325901 (Mirdametinib);5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C20;89.0;27.0
340;0.00833;PD0325;PD0325901 (Mirdametinib);6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C20;191.0;73.5
341;0.00833;PD0325;PD0325901 (Mirdametinib);7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C20;68.0;20.5
342;0.00833;PD0325;PD0325901 (Mirdametinib);8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C20;64.0;12.0
343;0.00833;PD0325;PD0325901 (Mirdametinib);9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C20;142.0;60.0
344;1.0;Olapar;Olaparib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C21;168.0;62.0
345;1.0;Olapar;Olaparib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C21;176.0;60.0
346;1.0;Olapar;Olaparib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C21;296.0;125.0
347;1.0;Olapar;Olaparib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C21;159.0;67.5
348;1.0;Olapar;Olaparib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C21;150.0;60.0
349;1.0;Olapar;Olaparib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C21;154.0;70.5
350;1.0;Olapar;Olaparib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C21;84.0;24.0
351;1.0;Olapar;Olaparib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C21;122.0;41.0
352;0.00833;PI-103;PI-103;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C22;201.0;84.0
353;0.00833;PI-103;PI-103;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C22;223.0;94.5
354;0.00833;PI-103;PI-103;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C22;209.0;69.0
355;0.00833;PI-103;PI-103;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C22;182.0;58.5
356;0.00833;PI-103;PI-103;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C22;193.0;87.0
357;0.00833;PI-103;PI-103;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C22;90.0;39.5
358;0.00833;PI-103;PI-103;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C22;131.0;48.0
359;0.00833;PI-103;PI-103;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C22;103.0;31.0
360;0.00833;vemura;vemurafenib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C23;157.0;52.0
361;0.00833;vemura;vemurafenib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C23;179.0;65.0
362;0.00833;vemura;vemurafenib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C23;140.0;48.5
363;0.00833;vemura;vemurafenib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C23;85.0;31.5
364;0.00833;vemura;vemurafenib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C23;77.0;32.0
365;0.00833;vemura;vemurafenib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C23;162.0;56.0
366;0.00833;vemura;vemurafenib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_C23;35.0;13.0
367;0.333;regora;regorafenib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D02;125.0;42.0
368;0.333;regora;regorafenib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D02;223.0;85.0
369;0.333;regora;regorafenib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D02;314.0;108.5
370;0.333;regora;regorafenib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D02;143.0;57.0
371;0.333;regora;regorafenib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D02;108.0;32.0
372;0.333;regora;regorafenib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D02;184.0;68.5
373;0.333;regora;regorafenib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D02;79.0;25.0
374;0.333;regora;regorafenib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D02;80.0;29.5
375;0.333;regora;regorafenib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D02;139.0;49.5
376;1.0;Paclit;Paclitaxel;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D03;43.0;15.0
377;1.0;Paclit;Paclitaxel;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D03;64.0;13.0
378;1.0;Paclit;Paclitaxel;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D03;78.0;24.0
379;1.0;Paclit;Paclitaxel;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D03;45.0;20.0
380;1.0;Paclit;Paclitaxel;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D03;75.0;21.0
381;1.0;Paclit;Paclitaxel;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D03;57.0;19.0
382;1.0;Paclit;Paclitaxel;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D03;44.0;15.0
383;1.0;Paclit;Paclitaxel;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D03;38.0;10.0
384;1.0;Paclit;Paclitaxel;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D03;93.0;42.0
385;0.1;triflu;trifluridine;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D04;195.0;79.0
386;0.1;triflu;trifluridine;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D04;200.0;91.5
387;0.1;triflu;trifluridine;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D04;271.0;99.0
388;0.1;triflu;trifluridine;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D04;98.0;25.0
389;0.1;triflu;trifluridine;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D04;148.0;55.5
390;0.1;triflu;trifluridine;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D04;156.0;45.5
391;0.1;triflu;trifluridine;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D04;62.0;20.5
392;0.1;triflu;trifluridine;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D04;100.0;35.0
393;0.1;triflu;trifluridine;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D04;117.0;48.0
394;0.333;5Z-7-O;5Z-7-Oxozeaenol;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D05;184.0;72.0
395;0.333;5Z-7-O;5Z-7-Oxozeaenol;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D05;144.0;53.0
396;0.333;5Z-7-O;5Z-7-Oxozeaenol;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D05;181.0;71.0
397;0.333;5Z-7-O;5Z-7-Oxozeaenol;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D05;189.0;75.0
398;0.333;5Z-7-O;5Z-7-Oxozeaenol;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D05;153.0;59.0
399;0.333;5Z-7-O;5Z-7-Oxozeaenol;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D05;211.0;67.0
400;0.333;5Z-7-O;5Z-7-Oxozeaenol;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D05;87.0;40.0
401;0.333;5Z-7-O;5Z-7-Oxozeaenol;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D05;89.0;30.0
402;0.333;5Z-7-O;5Z-7-Oxozeaenol;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D05;110.0;34.5
403;0.0333;Paclit;Paclitaxel;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D06;117.0;42.0
404;0.0333;Paclit;Paclitaxel;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D06;104.0;39.0
405;0.0333;Paclit;Paclitaxel;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D06;106.0;39.0
406;0.0333;Paclit;Paclitaxel;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D06;40.0;21.0
407;0.0333;Paclit;Paclitaxel;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D06;64.0;17.5
408;0.0333;Paclit;Paclitaxel;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D06;64.0;16.5
409;0.333;Sapiti;Sapitinib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D07;246.0;94.0
410;0.333;Sapiti;Sapitinib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D07;162.0;45.0
411;0.333;Sapiti;Sapitinib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D07;79.0;24.0
412;0.333;Sapiti;Sapitinib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D07;138.0;59.0
413;0.333;Sapiti;Sapitinib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D07;104.0;37.0
414;0.333;Sapiti;Sapitinib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D07;92.0;40.0
415;0.333;Sapiti;Sapitinib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D07;107.0;28.0
416;0.333;Sapiti;Sapitinib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D07;59.0;21.5
417;0.333;Sapiti;Sapitinib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D07;110.0;34.0
418;10.0;SN-38;SN-38;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D08;63.0;30.0
419;10.0;SN-38;SN-38;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D08;90.0;37.0
420;10.0;SN-38;SN-38;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D08;43.0;36.0
421;10.0;SN-38;SN-38;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D08;49.0;22.0
422;10.0;SN-38;SN-38;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D08;80.0;33.0
423;10.0;SN-38;SN-38;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D08;33.0;12.0
424;10.0;SN-38;SN-38;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D08;43.0;19.0
425;10.0;SN-38;SN-38;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D08;61.0;23.5
426;10.0;SN-38;SN-38;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D08;69.0;32.0
427;0.00833;Encora;Encorafenib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D09;201.0;68.0
428;0.00833;Encora;Encorafenib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D09;298.0;86.5
429;0.00833;Encora;Encorafenib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D09;289.0;88.0
430;0.00833;Encora;Encorafenib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D09;158.0;50.0
431;0.00833;Encora;Encorafenib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D09;228.0;83.0
432;0.00833;Encora;Encorafenib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D09;158.0;65.0
433;0.00833;Encora;Encorafenib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D09;175.0;68.0
434;0.00833;Encora;Encorafenib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D09;118.0;35.0
435;0.00833;Encora;Encorafenib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D09;102.0;37.0
436;10.0;Tramet;Trametinib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D10;114.0;47.0
437;10.0;Tramet;Trametinib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D10;109.0;47.0
438;10.0;Tramet;Trametinib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D10;50.0;10.5
439;10.0;Tramet;Trametinib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D10;88.0;28.0
440;10.0;Tramet;Trametinib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D10;70.0;18.0
441;10.0;Tramet;Trametinib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D10;72.0;30.5
442;10.0;Tramet;Trametinib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D10;105.0;39.5
443;10.0;Tramet;Trametinib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D10;75.0;33.0
444;10.0;Tramet;Trametinib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D10;82.0;29.0
445;0.333;Olapar;Olaparib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D11;233.0;72.0
446;0.333;Olapar;Olaparib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D11;247.0;80.0
447;0.333;Olapar;Olaparib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D11;278.0;102.0
448;0.333;Olapar;Olaparib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D11;219.0;77.0
449;0.333;Olapar;Olaparib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D11;206.0;67.5
450;0.333;Olapar;Olaparib;6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D11;135.0;45.0
451;0.333;Olapar;Olaparib;7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D11;123.0;56.0
452;0.333;Olapar;Olaparib;8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D11;106.0;44.0
453;0.333;Olapar;Olaparib;9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D11;59.0;24.0
454;2.5;[berb];[berb];1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D12;127.0;57.0
455;2.5;[berb];[berb];2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D12;161.0;71.0
456;2.5;[berb];[berb];3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D12;134.0;45.0
457;2.5;[berb];[berb];4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D12;200.0;74.0
458;2.5;[berb];[berb];5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D12;153.0;57.0
459;2.5;[berb];[berb];6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D12;92.0;45.0
460;2.5;[berb];[berb];7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D12;154.0;51.5
461;2.5;[berb];[berb];8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D12;175.0;61.0
462;2.5;[berb];[berb];9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D12;180.0;71.0
463;0.1;Gefiti;Gefitinib;1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D13;146.0;54.0
464;0.1;Gefiti;Gefitinib;2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D13;172.0;65.5
465;0.1;Gefiti;Gefitinib;3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D13;255.0;81.0
466;0.1;Gefiti;Gefitinib;4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D13;137.0;61.0
467;0.1;Gefiti;Gefitinib;5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_D13;103.0;35.0
