Files	barcode	Annotation Type	compartment	well_id	z_plane	channel	source image
results/PB000137/segmentation/cell_segmented_B12_10.npy	PB000137	Segmentation masks	cell	B12	10	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B12-z10-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B12_11.npy	PB000137	Segmentation masks	cell	B12	11	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B12-z11-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B12_12.npy	PB000137	Segmentation masks	cell	B12	12	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B12-z12-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B12_13.npy	PB000137	Segmentation masks	cell	B12	13	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B12-z13-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B12_14.npy	PB000137	Segmentation masks	cell	B12	14	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B12-z14-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B12_15.npy	PB000137	Segmentation masks	cell	B12	15	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B12-z15-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B12_2.npy	PB000137	Segmentation masks	cell	B12	2	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B12-z2-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B12_3.npy	PB000137	Segmentation masks	cell	B12	3	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B12-z3-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B12_4.npy	PB000137	Segmentation masks	cell	B12	4	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B12-z4-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B12_5.npy	PB000137	Segmentation masks	cell	B12	5	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B12-z5-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B12_6.npy	PB000137	Segmentation masks	cell	B12	6	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B12-z6-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B12_7.npy	PB000137	Segmentation masks	cell	B12	7	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B12-z7-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B12_8.npy	PB000137	Segmentation masks	cell	B12	8	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B12-z8-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B12_9.npy	PB000137	Segmentation masks	cell	B12	9	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B12-z9-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B13_0.npy	PB000137	Segmentation masks	cell	B13	0	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B13-z0-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B13_1.npy	PB000137	Segmentation masks	cell	B13	1	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B13-z1-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B13_10.npy	PB000137	Segmentation masks	cell	B13	10	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B13-z10-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B13_11.npy	PB000137	Segmentation masks	cell	B13	11	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B13-z11-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B13_12.npy	PB000137	Segmentation masks	cell	B13	12	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B13-z12-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B13_13.npy	PB000137	Segmentation masks	cell	B13	13	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B13-z13-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B13_14.npy	PB000137	Segmentation masks	cell	B13	14	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B13-z14-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B13_15.npy	PB000137	Segmentation masks	cell	B13	15	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B13-z15-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B13_2.npy	PB000137	Segmentation masks	cell	B13	2	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B13-z2-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B13_3.npy	PB000137	Segmentation masks	cell	B13	3	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B13-z3-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B13_4.npy	PB000137	Segmentation masks	cell	B13	4	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B13-z4-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B13_5.npy	PB000137	Segmentation masks	cell	B13	5	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B13-z5-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B13_6.npy	PB000137	Segmentation masks	cell	B13	6	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B13-z6-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B13_7.npy	PB000137	Segmentation masks	cell	B13	7	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B13-z7-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B13_8.npy	PB000137	Segmentation masks	cell	B13	8	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B13-z8-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B13_9.npy	PB000137	Segmentation masks	cell	B13	9	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B13-z9-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B14_0.npy	PB000137	Segmentation masks	cell	B14	0	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B14-z0-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B14_1.npy	PB000137	Segmentation masks	cell	B14	1	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B14-z1-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B14_10.npy	PB000137	Segmentation masks	cell	B14	10	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B14-z10-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B14_11.npy	PB000137	Segmentation masks	cell	B14	11	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B14-z11-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B14_12.npy	PB000137	Segmentation masks	cell	B14	12	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B14-z12-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B14_13.npy	PB000137	Segmentation masks	cell	B14	13	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B14-z13-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B14_14.npy	PB000137	Segmentation masks	cell	B14	14	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B14-z14-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B14_15.npy	PB000137	Segmentation masks	cell	B14	15	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B14-z15-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B14_2.npy	PB000137	Segmentation masks	cell	B14	2	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B14-z2-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B14_3.npy	PB000137	Segmentation masks	cell	B14	3	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B14-z3-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B14_4.npy	PB000137	Segmentation masks	cell	B14	4	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B14-z4-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B14_5.npy	PB000137	Segmentation masks	cell	B14	5	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B14-z5-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B14_6.npy	PB000137	Segmentation masks	cell	B14	6	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B14-z6-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B14_7.npy	PB000137	Segmentation masks	cell	B14	7	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B14-z7-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B14_8.npy	PB000137	Segmentation masks	cell	B14	8	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B14-z8-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B14_9.npy	PB000137	Segmentation masks	cell	B14	9	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B14-z9-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B15_0.npy	PB000137	Segmentation masks	cell	B15	0	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B15-z0-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B15_1.npy	PB000137	Segmentation masks	cell	B15	1	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B15-z1-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B15_10.npy	PB000137	Segmentation masks	cell	B15	10	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B15-z10-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B15_11.npy	PB000137	Segmentation masks	cell	B15	11	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B15-z11-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B15_12.npy	PB000137	Segmentation masks	cell	B15	12	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B15-z12-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B15_13.npy	PB000137	Segmentation masks	cell	B15	13	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B15-z13-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B15_14.npy	PB000137	Segmentation masks	cell	B15	14	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B15-z14-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B15_15.npy	PB000137	Segmentation masks	cell	B15	15	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B15-z15-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B15_2.npy	PB000137	Segmentation masks	cell	B15	2	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B15-z2-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B15_3.npy	PB000137	Segmentation masks	cell	B15	3	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B15-z3-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B15_4.npy	PB000137	Segmentation masks	cell	B15	4	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B15-z4-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B15_5.npy	PB000137	Segmentation masks	cell	B15	5	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B15-z5-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B15_6.npy	PB000137	Segmentation masks	cell	B15	6	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B15-z6-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B15_7.npy	PB000137	Segmentation masks	cell	B15	7	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B15-z7-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B15_8.npy	PB000137	Segmentation masks	cell	B15	8	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B15-z8-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B15_9.npy	PB000137	Segmentation masks	cell	B15	9	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B15-z9-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B16_0.npy	PB000137	Segmentation masks	cell	B16	0	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B16-z0-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B16_1.npy	PB000137	Segmentation masks	cell	B16	1	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B16-z1-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B16_10.npy	PB000137	Segmentation masks	cell	B16	10	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B16-z10-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B16_11.npy	PB000137	Segmentation masks	cell	B16	11	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B16-z11-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B16_12.npy	PB000137	Segmentation masks	cell	B16	12	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B16-z12-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B16_13.npy	PB000137	Segmentation masks	cell	B16	13	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B16-z13-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B16_14.npy	PB000137	Segmentation masks	cell	B16	14	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B16-z14-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B16_15.npy	PB000137	Segmentation masks	cell	B16	15	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B16-z15-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B16_2.npy	PB000137	Segmentation masks	cell	B16	2	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B16-z2-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B16_3.npy	PB000137	Segmentation masks	cell	B16	3	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B16-z3-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B16_4.npy	PB000137	Segmentation masks	cell	B16	4	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B16-z4-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B16_5.npy	PB000137	Segmentation masks	cell	B16	5	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B16-z5-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B16_6.npy	PB000137	Segmentation masks	cell	B16	6	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B16-z6-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B16_7.npy	PB000137	Segmentation masks	cell	B16	7	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B16-z7-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B16_8.npy	PB000137	Segmentation masks	cell	B16	8	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B16-z8-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B16_9.npy	PB000137	Segmentation masks	cell	B16	9	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B16-z9-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B17_0.npy	PB000137	Segmentation masks	cell	B17	0	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B17-z0-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B17_1.npy	PB000137	Segmentation masks	cell	B17	1	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B17-z1-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B17_10.npy	PB000137	Segmentation masks	cell	B17	10	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B17-z10-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B17_11.npy	PB000137	Segmentation masks	cell	B17	11	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B17-z11-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B17_12.npy	PB000137	Segmentation masks	cell	B17	12	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B17-z12-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B17_13.npy	PB000137	Segmentation masks	cell	B17	13	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B17-z13-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B17_14.npy	PB000137	Segmentation masks	cell	B17	14	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B17-z14-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B17_15.npy	PB000137	Segmentation masks	cell	B17	15	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B17-z15-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B17_2.npy	PB000137	Segmentation masks	cell	B17	2	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B17-z2-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B17_3.npy	PB000137	Segmentation masks	cell	B17	3	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B17-z3-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B17_4.npy	PB000137	Segmentation masks	cell	B17	4	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B17-z4-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B17_5.npy	PB000137	Segmentation masks	cell	B17	5	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B17-z5-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B17_6.npy	PB000137	Segmentation masks	cell	B17	6	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B17-z6-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B17_7.npy	PB000137	Segmentation masks	cell	B17	7	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B17-z7-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B17_8.npy	PB000137	Segmentation masks	cell	B17	8	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B17-z8-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B17_9.npy	PB000137	Segmentation masks	cell	B17	9	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B17-z9-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B18_0.npy	PB000137	Segmentation masks	cell	B18	0	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B18-z0-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B18_1.npy	PB000137	Segmentation masks	cell	B18	1	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B18-z1-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B18_10.npy	PB000137	Segmentation masks	cell	B18	10	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B18-z10-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B18_11.npy	PB000137	Segmentation masks	cell	B18	11	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B18-z11-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B18_12.npy	PB000137	Segmentation masks	cell	B18	12	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B18-z12-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B18_13.npy	PB000137	Segmentation masks	cell	B18	13	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B18-z13-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B18_14.npy	PB000137	Segmentation masks	cell	B18	14	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B18-z14-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B18_15.npy	PB000137	Segmentation masks	cell	B18	15	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B18-z15-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B18_2.npy	PB000137	Segmentation masks	cell	B18	2	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B18-z2-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B18_3.npy	PB000137	Segmentation masks	cell	B18	3	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B18-z3-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B18_4.npy	PB000137	Segmentation masks	cell	B18	4	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B18-z4-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B18_5.npy	PB000137	Segmentation masks	cell	B18	5	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B18-z5-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B18_6.npy	PB000137	Segmentation masks	cell	B18	6	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B18-z6-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B18_7.npy	PB000137	Segmentation masks	cell	B18	7	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B18-z7-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B18_8.npy	PB000137	Segmentation masks	cell	B18	8	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B18-z8-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B18_9.npy	PB000137	Segmentation masks	cell	B18	9	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B18-z9-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B19_0.npy	PB000137	Segmentation masks	cell	B19	0	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B19-z0-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B19_1.npy	PB000137	Segmentation masks	cell	B19	1	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B19-z1-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B19_10.npy	PB000137	Segmentation masks	cell	B19	10	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B19-z10-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B19_11.npy	PB000137	Segmentation masks	cell	B19	11	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B19-z11-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B19_12.npy	PB000137	Segmentation masks	cell	B19	12	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B19-z12-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B19_13.npy	PB000137	Segmentation masks	cell	B19	13	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B19-z13-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B19_14.npy	PB000137	Segmentation masks	cell	B19	14	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B19-z14-PHAandWGA.ome.tiff
results/PB000137/segmentation/cell_segmented_B19_15.npy	PB000137	Segmentation masks	cell	B19	15	PHAandWGA	spher-colo52/PB000137_spher-colo52_HCT116_L1/Well-B19-z15-PHAandWGA.ome.tiff
